"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-06",,,"94",",,0","76",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-07",,,"80",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-08",,,"77",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-09",,,"79",",,0","57",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-10",,,"78",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-11",,,"69",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-12",,,"79",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-13",,,"80",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-14",,,"85",",,0","68",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-15",,,"81",",,0","69",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-16",,,"87",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-17",,,"86",",,0","68",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-18",,,"74",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-19",,,"71",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-20",,,"82",",,0","66",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-21",,,"86",",,0","73",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-22",,,"84",",,0","69",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-23",,,"90",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-24",,,"83",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-25",,,"76",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-26",,,"79",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-27",,,"78",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-28",,,"75",",,0","66",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-29",,,"76",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-30",,,"89",",,0","71",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-08-31",,,"81",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-01",,,"82",",,0","68",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-02",,,"82",",,0","65",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-03",,,"78",",,0","58",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-04",,,"73",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-05",,,"72",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-06",,,"76",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-07",,,"80",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-08",,,"81",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-09",,,"87",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-10",,,"94",",,0","73",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-11",,,"91",",,0","73",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-12",,,"81",",,0","67",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-13",,,"84",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-14",,,"80",",,0","70",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-15",,,"74",",,0","64",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-16",,,"65",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-17",,,"75",",,0","63",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-18",,,"68",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-19",,,"71",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-20",,,"78",",,0","71",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-21",,,"83",",,0","72",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-22",,,"78",",,0","73",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-23",,,"81",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-24",,,"64",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-25",,,"70",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-26",,,"69",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-27",,,"61",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-28",,,"66",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-29",,,"75",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-09-30",,,"68",",,0","54",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-01",,,"71",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-02",,,"69",",,0","62",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-03",,,"68",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-04",,,"59",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-05",,,"65",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-06",,,"73",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-07",,,"64",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-08",,,"59",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-09",,,"55",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-10",,,"59",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-11",,,"64",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-12",,,"70",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-13",,,"77",",,0","56",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-14",,,"71",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-15",,,"69",",,0","57",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-16",,,"76",",,0","59",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-17",,,"70",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-18",,,"50",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-19",,,"53",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-20",,,"67",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-21",,,"53",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-22",,,"56",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-23",,,"66",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-24",,,"68",",,0","47",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-25",,,"73",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-26",,,"77",",,0","51",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-27",,,"76",",,0","52",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-28",,,"77",",,0","57",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-29",,,"76",",,0","57",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-30",,,"73",",,0","55",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-10-31",,,"66",",,0","60",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-01",,,"63",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-02",,,"56",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-03",,,"53",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-04",,,"48",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-05",,,"56",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-06",,,"59",",,0","50",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-07",,,"61",",,0","48",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-08",,,"65",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-09",,,"65",",,0","49",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-10",,,"56",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-11",,,"55",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-12",,,"56",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-13",,,"55",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-14",,,"70",",,0","53",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-15",,,"69",",,0","61",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-16",,,"66",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-17",,,"46",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-18",,,"50",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-19",,,"40",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-20",,,"59",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-21",,,"44",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-22",,,"38",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-23",,,"31",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-24",,,"38",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-25",,,"44",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-26",,,"53",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-27",,,"50",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-28",,,"58",",,0","43",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-29",,,"43",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-11-30",,,"42",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-01",,,"34",",,0","21",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-02",,,"48",",,0","17",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-03",,,"38",",,0","18",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-04",,,"27",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-05",,,"32",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-06",,,"48",",,0","28",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-07",,,"44",",,0","22",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-08",,,"26",",,0","21",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-09",,,"31",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-10",,,"35",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-11",,,"39",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-12",,,"35",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-13",,,"31",",,0","22",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-14",,,"31",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-15",,,"40",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-16",,,"39",",,0","20",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-17",,,"31",",,0","18",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-18",,,"27",",,0","16",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-19",,,"27",",,0","18",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-20",,,"32",",,0","19",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-21",,,"22",",,0","12",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-22",,,"18",",,0","8",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-23",,,"22",",,0","6",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-24",,,"22",",,0","9",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-25",,,"26",",,0","14",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-26",,,"33",",,0","13",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-27",,,"21",",,0","8",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-28",,,"36",",,0","20",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-29",,,"33",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-30",,,"31",",,0","26",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1989-12-31",,,"53",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-01",,,"48",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-02",,,"44",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-03",,,"53",",,0","35",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-04",,,"51",",,0","40",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-05",,,"49",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-06",,,"45",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-07",,,"45",",,0","29",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-08",,,"42",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-09",,,"47",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-10",,,"47",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-11",,,"44",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-12",,,"41",",,0","30",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-13",,,"33",",,0","24",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-14",,,"36",",,0","25",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-15",,,"41",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-16",,,"55",",,0","39",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-17",,,"63",",,0","46",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-18",,,"66",",,0","44",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-19",,,"45",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-20",,,"36",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-21",,,"37",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-22",,,"47",",,0","34",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-23",,,"45",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-24",,,"56",",,0","42",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-25",,,"56",",,0","45",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-26",,,"59",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-27",,,"45",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-28",,,"58",",,0","38",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-29",,,"43",",,0","36",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-30",,,"46",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-01-31",,,"51",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-01",,,"53",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-02",,,"53",",,0","39",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-03",,,"39",",,0","31",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-04",,,"40",",,0","33",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-05",,,"37",",,0","23",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-06",,,"54",",,0","32",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-07",,,"53",",,0","41",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-08",,,"58",",,0","37",",,0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1990-02-09",,,"63",",,0","45",",,0"
